CustomerID,StateProvinceName,CountryRegionName,Education,Occupation,Gender,MaritalStatus,NumberCarsOwned,TotalChildren,BikeBuyer,AgeRange,log_YearlyIncome
11326,California,United States,Bachelors ,Management,M,M,4,3,1,Over 55,12.029049029829517
11328,British Columbia,Canada,Bachelors ,Management,M,M,2,5,0,Over 55,11.798502824065952
11329,California,United States,Bachelors ,Management,M,S,2,5,0,Over 55,11.897085217251057
11330,British Columbia,Canada,Graduate Degree,Management,M,M,1,4,0,Over 55,12.124265882826084
11333,England,United Kingdom,Graduate Degree,Clerical,F,M,0,1,0,Between 25 and 45,10.502296580719984
11334,England,United Kingdom,Bachelors ,Manual,F,M,0,1,0,Between 25 and 45,10.191482076169954
11335,Bayern,Germany,Bachelors ,Manual,F,M,0,1,0,Between 25 and 45,10.233905786321381
11336,Seine (Paris),France,Graduate Degree,Clerical,M,M,0,1,1,Between 25 and 45,10.982611164620375
11337,England,United Kingdom,Bachelors ,Manual,M,M,0,1,0,Between 25 and 45,10.262594536666143
11338,Nordrhein-Westfalen,Germany,Graduate Degree,Clerical,M,M,0,1,1,Between 25 and 45,10.979121175633827
11339,Seine (Paris),France,Graduate Degree,Clerical,M,S,0,1,0,Between 25 and 45,10.720156824378703
11340,Seine (Paris),France,Graduate Degree,Clerical,F,M,0,1,0,Over 55,10.27398157170024
11341,England,United Kingdom,Graduate Degree,Clerical,M,M,0,1,0,Over 55,10.755090418788047
11342,Pas de Calais,France,Graduate Degree,Clerical,M,M,0,5,1,Between 25 and 45,11.193876556768947
11343,England,United Kingdom,Bachelors ,Manual,M,M,0,1,0,Between 25 and 45,10.058480734501627
11344,England,United Kingdom,Partial College,Manual,F,M,0,1,0,Between 25 and 45,10.333970423619581
11345,Seine Saint Denis,France,Partial College,Manual,F,S,0,1,0,Between 25 and 45,9.690789259083457
11346,Seine (Paris),France,Partial College,Manual,F,S,1,2,0,Between 25 and 45,10.23480366200797
11347,Nordrhein-Westfalen,Germany,Partial College,Manual,M,M,1,2,0,Between 25 and 45,10.048885755225484
11348,Hamburg,Germany,Partial College,Manual,M,M,1,2,0,Between 25 and 45,10.438869194198006
11349,Hessen,Germany,Partial College,Manual,F,M,1,2,0,Between 25 and 45,9.977434797488211
11350,England,United Kingdom,Graduate Degree,Clerical,F,M,0,1,0,Over 55,11.050524859350896
11351,England,United Kingdom,Bachelors ,Clerical,F,S,0,1,0,Over 55,10.163425799678814
11352,Seine Saint Denis,France,Partial College,Manual,M,M,1,2,0,Over 55,9.56395062454207
11353,England,United Kingdom,Bachelors ,Clerical,F,S,0,1,0,Over 55,10.876045189863586
11354,Bayern,Germany,Partial College,Manual,F,M,0,1,0,Between 45 and 55,9.47608353690921
11355,England,United Kingdom,Graduate Degree,Clerical,M,M,0,1,0,Between 45 and 55,11.188537913510032
11357,Queensland,Australia,Partial College,Manual,M,S,1,0,0,Under 25,9.57094757444252
11358,New South Wales,Australia,Partial College,Manual,F,S,1,0,0,Under 25,10.362651392978227
11359,New South Wales,Australia,Partial College,Manual,M,S,1,0,0,Under 25,9.807031716718498
11360,Queensland,Australia,Partial College,Manual,M,S,1,0,0,Under 25,10.032188547551861
11361,New South Wales,Australia,High School,Manual,F,M,2,0,0,Under 25,9.339261152043022
11362,Victoria,Australia,High School,Manual,M,M,2,0,0,Under 25,9.914526399651344
11363,Victoria,Australia,High School,Manual,M,S,2,0,0,Under 25,10.137531478318627
11364,Victoria,Australia,High School,Manual,F,S,0,1,1,Under 25,9.536257094657879
11365,South Australia,Australia,High School,Manual,F,S,0,1,1,Under 25,9.878015886562459
11366,Victoria,Australia,Bachelors ,Clerical,F,M,0,0,0,Under 25,10.013193612624185
11367,New South Wales,Australia,Bachelors ,Clerical,M,M,0,0,0,Under 25,10.644710356327636
11368,Queensland,Australia,High School,Manual,M,S,0,1,0,Under 25,10.213028959340802
11369,South Australia,Australia,Bachelors ,Clerical,F,M,0,0,0,Under 25,10.285411052061258
11370,Victoria,Australia,Bachelors ,Clerical,F,M,0,0,0,Under 25,10.149096848566002
11371,Queensland,Australia,Bachelors ,Clerical,F,M,0,0,0,Under 25,10.1789958240562
11372,Queensland,Australia,Bachelors ,Clerical,F,S,0,0,0,Under 25,10.471043165047808
11374,Nordrhein-Westfalen,Germany,Bachelors ,Clerical,M,S,0,1,1,Between 45 and 55,11.221195209671878
11375,England,United Kingdom,Bachelors ,Clerical,M,M,0,1,0,Between 45 and 55,10.76377919829018
11376,England,United Kingdom,Graduate Degree,Clerical,M,S,0,1,0,Between 45 and 55,11.083464751305844
11378,Moselle,France,High School,Manual,F,S,1,1,0,Between 25 and 45,10.254531673102404
11379,Hauts de Seine,France,High School,Manual,M,M,1,1,0,Between 25 and 45,9.70509758756311
11380,Saarland,Germany,Partial College,Manual,M,S,1,2,0,Between 25 and 45,10.32078241239787
11381,England,United Kingdom,Partial College,Manual,F,M,1,2,0,Between 25 and 45,9.312264991698108
11382,Nord,France,Partial College,Manual,M,M,1,2,0,Between 25 and 45,9.83708062033853
11383,Seine et Marne,France,Graduate Degree,Clerical,F,M,0,3,0,Between 25 and 45,10.987713519208159
11384,Essonne,France,Bachelors ,Clerical,F,M,0,3,0,Between 25 and 45,10.925038795067776
11385,England,United Kingdom,Bachelors ,Clerical,M,S,0,3,0,Between 25 and 45,10.91561559798246
11386,Hessen,Germany,Bachelors ,Clerical,F,M,0,3,0,Between 25 and 45,10.651146592342338
11387,England,United Kingdom,Graduate Degree,Clerical,F,S,0,3,1,Between 25 and 45,11.146705108187964
11388,England,United Kingdom,Graduate Degree,Clerical,M,M,0,3,1,Between 25 and 45,11.239593272072732
11389,Hessen,Germany,High School,Manual,M,S,1,1,0,Between 25 and 45,9.809726172721653
11390,Yveline,France,High School,Manual,F,S,1,1,0,Between 25 and 45,10.010187171195184
11391,Hessen,Germany,High School,Manual,F,S,0,2,1,Between 25 and 45,9.947313032076158
11392,Hessen,Germany,High School,Manual,M,S,0,2,1,Between 25 and 45,9.89530415972811
11393,Loir et Cher,France,High School,Manual,M,S,0,2,0,Between 25 and 45,9.834458966125691
11396,Saarland,Germany,High School,Manual,M,M,1,2,0,Between 25 and 45,9.695417325719395
11398,England,United Kingdom,Bachelors ,Clerical,M,S,0,0,0,Between 25 and 45,11.110730005729687
11399,Seine (Paris),France,Bachelors ,Clerical,F,S,0,1,0,Between 25 and 45,10.978899448033802
11400,England,United Kingdom,Graduate Degree,Clerical,M,S,0,0,0,Between 25 and 45,11.22126214452421
11401,Seine (Paris),France,Graduate Degree,Clerical,F,M,0,0,0,Between 25 and 45,11.084094488756865
11402,Loiret,France,Graduate Degree,Clerical,F,M,0,0,0,Between 25 and 45,11.085874039736575
11403,Charente-Maritime,France,Graduate Degree,Clerical,F,S,0,0,1,Between 25 and 45,10.865840922736847
11404,Hessen,Germany,Partial College,Manual,F,S,2,3,0,Between 45 and 55,9.784929216411992
11405,Hamburg,Germany,Partial College,Manual,F,S,2,3,0,Between 25 and 45,10.043640722719532
11406,Seine (Paris),France,Partial College,Manual,F,M,1,2,0,Between 25 and 45,10.382296054868503
11407,Saarland,Germany,Partial College,Manual,M,M,1,2,0,Between 25 and 45,10.744558925664444
11408,England,United Kingdom,High School,Manual,M,M,2,2,0,Between 25 and 45,10.12942719115234
11409,Yveline,France,High School,Manual,F,S,1,2,0,Between 25 and 45,10.092908846445306
11410,Seine (Paris),France,Partial College,Manual,M,M,0,1,0,Between 25 and 45,9.880884006326275
11411,Bayern,Germany,Partial College,Professional,M,M,1,3,1,Between 25 and 45,11.685566987710876
11412,Bayern,Germany,Partial College,Professional,F,S,1,4,1,Between 25 and 45,11.490158247616256
11413,England,United Kingdom,Partial College,Professional,F,M,1,4,1,Between 25 and 45,11.574189882074002
11414,England,United Kingdom,Partial College,Professional,M,S,1,4,1,Between 25 and 45,11.719752624999476
11415,Hessen,Germany,Partial College,Professional,M,S,2,5,0,Between 45 and 55,11.803099430076987
11416,Nord,France,Partial High School,Skilled Manual,F,M,4,3,0,Between 45 and 55,11.137082263908574
11417,Seine Saint Denis,France,High School,Professional,F,M,2,5,0,Between 45 and 55,11.11161172798454
11418,Nordrhein-Westfalen,Germany,Partial College,Professional,M,S,2,5,0,Between 45 and 55,11.7295115631067
11419,England,United Kingdom,Graduate Degree,Management,M,M,4,4,1,Between 45 and 55,12.063748423317918
11420,Nord,France,Bachelors ,Management,M,M,4,3,0,Between 45 and 55,11.745012900245742
11421,Saarland,Germany,Bachelors ,Management,F,M,4,4,0,Between 45 and 55,11.695205354229437
11422,England,United Kingdom,Bachelors ,Management,M,M,3,4,1,Between 45 and 55,12.091060143398957
11423,Hamburg,Germany,Partial College,Professional,F,M,1,4,0,Between 25 and 45,11.473695951778227
11424,Saarland,Germany,Partial College,Professional,F,M,2,4,0,Between 25 and 45,11.491395346419866
11425,Moselle,France,High School,Professional,F,M,2,4,1,Between 25 and 45,11.461695326483039
11426,Nordrhein-Westfalen,Germany,Bachelors ,Management,M,M,4,4,1,Between 25 and 45,12.027478134663847
11427,Saarland,Germany,Partial College,Professional,F,M,2,5,1,Between 25 and 45,11.814192344665942
11428,Saarland,Germany,Bachelors ,Management,F,S,2,5,1,Between 25 and 45,11.859100477052827
11430,Nordrhein-Westfalen,Germany,High School,Professional,F,M,2,4,0,Between 25 and 45,11.50646463870799
11431,Bayern,Germany,Partial College,Professional,M,M,2,5,1,Between 25 and 45,11.952933696680564
11432,Seine et Marne,France,High School,Professional,F,M,2,4,0,Between 45 and 55,11.612969875145785
11433,Seine Saint Denis,France,High School,Professional,M,M,2,5,0,Between 45 and 55,11.676853900647291
11434,England,United Kingdom,Partial College,Professional,M,M,4,5,1,Between 45 and 55,11.967631429321687
11435,Saarland,Germany,Partial College,Management,F,S,4,4,1,Between 45 and 55,11.543697123636981
11436,England,United Kingdom,Partial College,Management,F,M,4,5,1,Between 45 and 55,11.771119507676033
11437,Nord,France,High School,Management,M,M,3,4,0,Between 45 and 55,11.656211624772135
11438,Nordrhein-Westfalen,Germany,High School,Management,F,M,4,5,0,Between 45 and 55,11.734050981421122
11439,Hauts de Seine,France,High School,Management,F,M,3,4,0,Between 45 and 55,11.527538177338075
11440,Nord,France,Partial High School,Skilled Manual,M,M,2,5,0,Between 45 and 55,11.768528461958264
11441,Seine (Paris),France,Partial High School,Skilled Manual,F,M,2,5,0,Between 45 and 55,11.363589840800739
11442,Seine Saint Denis,France,Partial High School,Skilled Manual,M,M,2,5,0,Between 45 and 55,11.545731416695405
11443,Tasmania,Australia,Bachelors ,Professional,F,S,4,0,0,Under 25,11.408586649421268
11444,Victoria,Australia,Bachelors ,Professional,F,M,3,0,0,Under 25,11.319292171029959
11445,New South Wales,Australia,Bachelors ,Professional,F,S,3,0,0,Under 25,11.442846289382855
11446,New South Wales,Australia,Bachelors ,Professional,F,S,3,0,0,Under 25,11.230151328871031
11447,Queensland,Australia,Bachelors ,Professional,F,M,4,0,0,Under 25,11.349158698424008
11448,Victoria,Australia,Bachelors ,Professional,M,S,3,0,0,Under 25,11.737851426846529
11449,Victoria,Australia,Bachelors ,Professional,M,M,3,0,1,Under 25,11.720646701396898
11450,South Australia,Australia,High School,Management,M,S,4,5,1,Under 25,12.036576490529969
11451,New South Wales,Australia,Bachelors ,Professional,M,S,4,0,1,Under 25,11.525061524189727
11452,Queensland,Australia,Bachelors ,Professional,F,S,3,0,1,Under 25,11.563418939587205
11453,Tasmania,Australia,Bachelors ,Professional,M,S,3,0,1,Under 25,11.762375934937449
11454,Victoria,Australia,Bachelors ,Professional,F,S,3,0,1,Under 25,11.479151491363016
11455,Victoria,Australia,High School,Management,M,M,2,5,0,Under 25,11.694688532504752
11456,New South Wales,Australia,Partial High School,Professional,M,M,4,5,0,Under 25,11.909174905627301
11458,New South Wales,Australia,High School,Management,F,M,2,5,0,Under 25,11.479451408112512
11459,New South Wales,Australia,Bachelors ,Professional,F,S,3,0,1,Between 25 and 45,11.66590402956731
11460,Victoria,Australia,Bachelors ,Professional,M,S,3,0,0,Between 25 and 45,11.787476704128808
11461,New South Wales,Australia,Bachelors ,Professional,M,S,3,0,0,Between 25 and 45,11.77041633525778
11462,New South Wales,Australia,High School,Management,F,M,4,5,0,Between 25 and 45,11.778714627005446
11463,South Australia,Australia,High School,Management,F,M,4,5,1,Between 25 and 45,11.762329180111953
11464,Victoria,Australia,Bachelors ,Professional,M,M,4,0,0,Between 25 and 45,11.778599630282725
11465,Queensland,Australia,Bachelors ,Professional,M,M,4,0,1,Between 25 and 45,11.707299102788324
11466,New South Wales,Australia,Partial High School,Management,M,M,4,5,1,Between 25 and 45,11.991355988000214
11467,New South Wales,Australia,Graduate Degree,Management,M,M,4,5,1,Between 25 and 45,12.12356022395571
11468,England,United Kingdom,Bachelors ,Skilled Manual,F,M,0,1,0,Under 25,10.891391719219817
11469,England,United Kingdom,Partial High School,Manual,M,S,2,0,0,Under 25,9.72782378340624
11470,Saarland,Germany,Partial High School,Manual,M,S,2,0,1,Under 25,10.019535750898795
11471,Yveline,France,Partial College,Clerical,F,S,1,0,0,Under 25,10.928273880563582
11472,Queensland,Australia,Bachelors ,Professional,M,S,2,3,1,Between 25 and 45,11.462295108685383
11473,Seine Saint Denis,France,Partial High School,Manual,F,S,2,0,0,Under 25,9.913586387213542
11474,England,United Kingdom,Partial High School,Manual,M,S,2,0,0,Under 25,9.893790689557264
11475,England,United Kingdom,High School,Manual,M,S,1,0,1,Under 25,11.041288502561814
11476,England,United Kingdom,Bachelors ,Skilled Manual,F,M,0,1,0,Under 25,10.960287773389798
11477,Hessen,Germany,High School,Manual,M,S,1,0,0,Under 25,10.917540002192778
11478,Hauts de Seine,France,High School,Manual,M,S,1,0,0,Under 25,10.530227800898475
11479,Loir et Cher,France,Bachelors ,Skilled Manual,M,M,0,1,0,Under 25,10.904321618285532
11480,Seine Saint Denis,France,Bachelors ,Skilled Manual,F,M,0,1,1,Under 25,10.825044394082783
11481,Nordrhein-Westfalen,Germany,Bachelors ,Skilled Manual,F,M,0,1,1,Under 25,10.738069189083738
11482,England,United Kingdom,High School,Manual,F,S,1,0,0,Between 25 and 45,10.786469660366542
11483,Seine (Paris),France,Bachelors ,Skilled Manual,M,M,1,1,0,Between 25 and 45,10.800248819801778
11484,Saarland,Germany,Partial College,Clerical,M,S,0,2,1,Between 25 and 45,11.07736190903803
11485,England,United Kingdom,Partial College,Clerical,M,M,0,2,0,Between 25 and 45,10.746131744241984
24944,California,United States,Bachelors ,Management,F,M,2,3,0,Over 55,11.374042636061565
11487,Nord,France,Partial High School,Manual,F,S,2,0,0,Between 25 and 45,9.332026890232783
11488,England,United Kingdom,Partial High School,Manual,M,S,2,0,1,Between 25 and 45,9.936487030799237
11489,England,United Kingdom,Partial High School,Manual,F,S,2,0,0,Between 25 and 45,9.432923766431829
11490,Hauts de Seine,France,Partial High School,Manual,M,S,2,0,0,Between 25 and 45,9.901335237967984
11491,England,United Kingdom,Partial High School,Manual,M,M,2,0,0,Between 25 and 45,9.858176329826126
11492,Brandenburg,Germany,High School,Manual,M,S,1,0,0,Between 25 and 45,10.70447966004682
